Freq.	V(n002)
1.22250318705777e-01	(-2.53728466682464e+00dB,-1.13354144856148e+02°)
1.22320711904991e-01	(-2.53307045097595e+00dB,-1.13366151495427e+02°)
1.22391145637454e-01	(-2.52885699792103e+00dB,-1.13378162874278e+02°)
1.22461619926503e-01	(-2.52464430826202e+00dB,-1.13390178992459e+02°)
1.22532134795493e-01	(-2.52043238260126e+00dB,-1.13402199849729e+02°)
1.22602690267791e-01	(-2.51622122154132e+00dB,-1.13414225445840e+02°)
1.22673286366775e-01	(-2.51201082568494e+00dB,-1.13426255780542e+02°)
1.22743923115839e-01	(-2.50780119563509e+00dB,-1.13438290853582e+02°)
1.22814600538390e-01	(-2.50359233199493e+00dB,-1.13450330664703e+02°)
1.22885318657849e-01	(-2.49938423536784e+00dB,-1.13462375213644e+02°)
1.22956077497648e-01	(-2.49517690635739e+00dB,-1.13474424500141e+02°)
1.23026877081236e-01	(-2.49097034556736e+00dB,-1.13486478523927e+02°)
1.23097717432073e-01	(-2.48676455360173e+00dB,-1.13498537284732e+02°)
1.23168598573634e-01	(-2.48255953106470e+00dB,-1.13510600782281e+02°)
1.23239520529405e-01	(-2.47835527856063e+00dB,-1.13522669016296e+02°)
1.23310483322889e-01	(-2.47415179669413e+00dB,-1.13534741986496e+02°)
1.23381486977600e-01	(-2.46994908606997e+00dB,-1.13546819692597e+02°)
1.23452531517067e-01	(-2.46574714729316e+00dB,-1.13558902134310e+02°)
1.23523616964832e-01	(-2.46154598096888e+00dB,-1.13570989311344e+02°)
1.23594743344449e-01	(-2.45734558770250e+00dB,-1.13583081223404e+02°)
1.23665910679489e-01	(-2.45314596809964e+00dB,-1.13595177870190e+02°)
1.23737118993533e-01	(-2.44894712276607e+00dB,-1.13607279251402e+02°)
1.23808368310179e-01	(-2.44474905230778e+00dB,-1.13619385366733e+02°)
1.23879658653035e-01	(-2.44055175733094e+00dB,-1.13631496215874e+02°)
1.23950990045725e-01	(-2.43635523844195e+00dB,-1.13643611798514e+02°)
1.24022362511887e-01	(-2.43215949624735e+00dB,-1.13655732114335e+02°)
1.24093776075170e-01	(-2.42796453135395e+00dB,-1.13667857163018e+02°)
1.24165230759239e-01	(-2.42377034436870e+00dB,-1.13679986944240e+02°)
1.24236726587772e-01	(-2.41957693589876e+00dB,-1.13692121457675e+02°)
1.24308263584460e-01	(-2.41538430655150e+00dB,-1.13704260702992e+02°)
1.24379841773009e-01	(-2.41119245693444e+00dB,-1.13716404679858e+02°)
1.24451461177137e-01	(-2.40700138765536e+00dB,-1.13728553387936e+02°)
1.24523121820576e-01	(-2.40281109932218e+00dB,-1.13740706826884e+02°)
1.24594823727073e-01	(-2.39862159254304e+00dB,-1.13752864996359e+02°)
1.24666566920387e-01	(-2.39443286792625e+00dB,-1.13765027896013e+02°)
1.24738351424292e-01	(-2.39024492608033e+00dB,-1.13777195525495e+02°)
1.24810177262576e-01	(-2.38605776761398e+00dB,-1.13789367884449e+02°)
1.24882044459038e-01	(-2.38187139313610e+00dB,-1.13801544972517e+02°)
1.24953953037493e-01	(-2.37768580325578e+00dB,-1.13813726789338e+02°)
1.25025903021770e-01	(-2.37350099858229e+00dB,-1.13825913334545e+02°)
1.25097894435711e-01	(-2.36931697972508e+00dB,-1.13838104607770e+02°)
1.25169927303171e-01	(-2.36513374729382e+00dB,-1.13850300608640e+02°)
1.25242001648019e-01	(-2.36095130189835e+00dB,-1.13862501336779e+02°)
1.25314117494140e-01	(-2.35676964414868e+00dB,-1.13874706791807e+02°)
1.25386274865429e-01	(-2.35258877465504e+00dB,-1.13886916973341e+02°)
1.25458473785798e-01	(-2.34840869402783e+00dB,-1.13899131880993e+02°)
1.25530714279171e-01	(-2.34422940287763e+00dB,-1.13911351514374e+02°)
1.25602996369485e-01	(-2.34005090181522e+00dB,-1.13923575873088e+02°)
1.25675320080695e-01	(-2.33587319145155e+00dB,-1.13935804956739e+02°)
1.25747685436764e-01	(-2.33169627239776e+00dB,-1.13948038764925e+02°)
1.25820092461673e-01	(-2.32752014526518e+00dB,-1.13960277297241e+02°)
1.25892541179415e-01	(-2.32334481066532e+00dB,-1.13972520553279e+02°)
1.25965031613997e-01	(-2.31917026920987e+00dB,-1.13984768532626e+02°)
1.26037563789441e-01	(-2.31499652151069e+00dB,-1.13997021234867e+02°)
1.26110137729780e-01	(-2.31082356817985e+00dB,-1.14009278659583e+02°)
1.26182753459065e-01	(-2.30665140982958e+00dB,-1.14021540806350e+02°)
1.26255411001357e-01	(-2.30248004707229e+00dB,-1.14033807674743e+02°)
1.26328110380734e-01	(-2.29830948052059e+00dB,-1.14046079264330e+02°)
1.26400851621284e-01	(-2.29413971078725e+00dB,-1.14058355574678e+02°)
1.26473634747113e-01	(-2.28997073848523e+00dB,-1.14070636605350e+02°)
1.26546459782338e-01	(-2.28580256422765e+00dB,-1.14082922355904e+02°)
1.26619326751092e-01	(-2.28163518862783e+00dB,-1.14095212825896e+02°)
1.26692235677520e-01	(-2.27746861229926e+00dB,-1.14107508014878e+02°)
1.26765186585782e-01	(-2.27330283585559e+00dB,-1.14119807922397e+02°)
1.26838179500052e-01	(-2.26913785991069e+00dB,-1.14132112547998e+02°)
1.26911214444517e-01	(-2.26497368507856e+00dB,-1.14144421891221e+02°)
1.26984291443378e-01	(-2.26081031197340e+00dB,-1.14156735951604e+02°)
1.27057410520852e-01	(-2.25664774120956e+00dB,-1.14169054728680e+02°)
1.27130571701167e-01	(-2.25248597340160e+00dB,-1.14181378221979e+02°)
1.27203775008567e-01	(-2.24832500916424e+00dB,-1.14193706431026e+02°)
1.27277020467309e-01	(-2.24416484911235e+00dB,-1.14206039355345e+02°)
1.27350308101664e-01	(-2.24000549386099e+00dB,-1.14218376994453e+02°)
1.27423637935918e-01	(-2.23584694402541e+00dB,-1.14230719347866e+02°)
1.27497009994369e-01	(-2.23168920022100e+00dB,-1.14243066415095e+02°)
1.27570424301332e-01	(-2.22753226306334e+00dB,-1.14255418195649e+02°)
1.27643880881132e-01	(-2.22337613316818e+00dB,-1.14267774689030e+02°)
1.27717379758112e-01	(-2.21922081115142e+00dB,-1.14280135894739e+02°)
1.27790920956627e-01	(-2.21506629762916e+00dB,-1.14292501812272e+02°)
1.27864504501045e-01	(-2.21091259321764e+00dB,-1.14304872441124e+02°)
1.27938130415750e-01	(-2.20675969853329e+00dB,-1.14317247780782e+02°)
1.28011798725140e-01	(-2.20260761419268e+00dB,-1.14329627830732e+02°)
1.28085509453626e-01	(-2.19845634081259e+00dB,-1.14342012590456e+02°)
1.28159262625632e-01	(-2.19430587900992e+00dB,-1.14354402059433e+02°)
1.28233058265600e-01	(-2.19015622940177e+00dB,-1.14366796237135e+02°)
1.28306896397982e-01	(-2.18600739260538e+00dB,-1.14379195123035e+02°)
1.28380777047245e-01	(-2.18185936923818e+00dB,-1.14391598716599e+02°)
1.28454700237873e-01	(-2.17771215991773e+00dB,-1.14404007017289e+02°)
1.28528665994359e-01	(-2.17356576526181e+00dB,-1.14416420024567e+02°)
1.28602674341215e-01	(-2.16942018588829e+00dB,-1.14428837737886e+02°)
1.28676725302965e-01	(-2.16527542241525e+00dB,-1.14441260156699e+02°)
1.28750818904146e-01	(-2.16113147546093e+00dB,-1.14453687280455e+02°)
1.28824955169311e-01	(-2.15698834564372e+00dB,-1.14466119108597e+02°)
1.28899134123027e-01	(-2.15284603358217e+00dB,-1.14478555640567e+02°)
1.28973355789873e-01	(-2.14870453989498e+00dB,-1.14490996875802e+02°)
1.29047620194445e-01	(-2.14456386520105e+00dB,-1.14503442813734e+02°)
1.29121927361351e-01	(-2.14042401011939e+00dB,-1.14515893453793e+02°)
1.29196277315215e-01	(-2.13628497526920e+00dB,-1.14528348795405e+02°)
1.29270670080674e-01	(-2.13214676126981e+00dB,-1.14540808837991e+02°)
1.29345105682379e-01	(-2.12800936874075e+00dB,-1.14553273580971e+02°)
1.29419584144996e-01	(-2.12387279830166e+00dB,-1.14565743023757e+02°)
1.29494105493205e-01	(-2.11973705057237e+00dB,-1.14578217165762e+02°)
1.29568669751700e-01	(-2.11560212617285e+00dB,-1.14590696006391e+02°)
1.29643276945188e-01	(-2.11146802572322e+00dB,-1.14603179545047e+02°)
1.29717927098393e-01	(-2.10733474984377e+00dB,-1.14615667781130e+02°)
1.29792620236052e-01	(-2.10320229915492e+00dB,-1.14628160714036e+02°)
1.29867356382914e-01	(-2.09907067427727e+00dB,-1.14640658343155e+02°)
1.29942135563746e-01	(-2.09493987583157e+00dB,-1.14653160667876e+02°)
1.30016957803327e-01	(-2.09080990443869e+00dB,-1.14665667687583e+02°)
1.30091823126450e-01	(-2.08668076071969e+00dB,-1.14678179401656e+02°)
1.30166731557924e-01	(-2.08255244529576e+00dB,-1.14690695809471e+02°)
1.30241683122571e-01	(-2.07842495878823e+00dB,-1.14703216910401e+02°)
1.30316677845228e-01	(-2.07429830181861e+00dB,-1.14715742703815e+02°)
1.30391715750744e-01	(-2.07017247500854e+00dB,-1.14728273189077e+02°)
1.30466796863987e-01	(-2.06604747897981e+00dB,-1.14740808365550e+02°)
1.30541921209835e-01	(-2.06192331435436e+00dB,-1.14753348232589e+02°)
1.30617088813182e-01	(-2.05779998175426e+00dB,-1.14765892789550e+02°)
1.30692299698936e-01	(-2.05367748180176e+00dB,-1.14778442035781e+02°)
1.30767553892020e-01	(-2.04955581511923e+00dB,-1.14790995970627e+02°)
1.30842851417370e-01	(-2.04543498232919e+00dB,-1.14803554593432e+02°)
1.30918192299938e-01	(-2.04131498405432e+00dB,-1.14816117903533e+02°)
1.30993576564690e-01	(-2.03719582091741e+00dB,-1.14828685900265e+02°)
1.31069004236605e-01	(-2.03307749354144e+00dB,-1.14841258582958e+02°)
1.31144475340678e-01	(-2.02896000254948e+00dB,-1.14853835950938e+02°)
1.31219989901918e-01	(-2.02484334856479e+00dB,-1.14866418003528e+02°)
1.31295547945347e-01	(-2.02072753221075e+00dB,-1.14879004740047e+02°)
1.31371149496004e-01	(-2.01661255411087e+00dB,-1.14891596159810e+02°)
1.31446794578940e-01	(-2.01249841488882e+00dB,-1.14904192262128e+02°)
1.31522483219221e-01	(-2.00838511516840e+00dB,-1.14916793046309e+02°)
1.31598215441929e-01	(-2.00427265557355e+00dB,-1.14929398511655e+02°)
1.31673991272159e-01	(-2.00016103672836e+00dB,-1.14942008657467e+02°)
1.31749810735021e-01	(-1.99605025925703e+00dB,-1.14954623483039e+02°)
1.31825673855638e-01	(-1.99194032378393e+00dB,-1.14967242987664e+02°)
1.31901580659150e-01	(-1.98783123093355e+00dB,-1.14979867170629e+02°)
1.31977531170709e-01	(-1.98372298133050e+00dB,-1.14992496031218e+02°)
1.32053525415483e-01	(-1.97961557559956e+00dB,-1.15005129568712e+02°)
1.32129563418655e-01	(-1.97550901436563e+00dB,-1.15017767782385e+02°)
1.32205645205420e-01	(-1.97140329825372e+00dB,-1.15030410671512e+02°)
1.32281770800991e-01	(-1.96729842788901e+00dB,-1.15043058235359e+02°)
1.32357940230592e-01	(-1.96319440389680e+00dB,-1.15055710473191e+02°)
1.32434153519464e-01	(-1.95909122690252e+00dB,-1.15068367384270e+02°)
1.32510410692861e-01	(-1.95498889753171e+00dB,-1.15081028967850e+02°)
1.32586711776053e-01	(-1.95088741641009e+00dB,-1.15093695223186e+02°)
1.32663056794324e-01	(-1.94678678416347e+00dB,-1.15106366149525e+02°)
1.32739445772971e-01	(-1.94268700141780e+00dB,-1.15119041746113e+02°)
1.32815878737309e-01	(-1.93858806879916e+00dB,-1.15131722012190e+02°)
1.32892355712663e-01	(-1.93448998693377e+00dB,-1.15144406946994e+02°)
1.32968876724377e-01	(-1.93039275644796e+00dB,-1.15157096549757e+02°)
1.33045441797806e-01	(-1.92629637796819e+00dB,-1.15169790819708e+02°)
1.33122050958323e-01	(-1.92220085212106e+00dB,-1.15182489756072e+02°)
1.33198704231314e-01	(-1.91810617953327e+00dB,-1.15195193358071e+02°)
1.33275401642177e-01	(-1.91401236083168e+00dB,-1.15207901624922e+02°)
1.33352143216330e-01	(-1.90991939664325e+00dB,-1.15220614555838e+02°)
1.33428928979201e-01	(-1.90582728759507e+00dB,-1.15233332150028e+02°)
1.33505758956234e-01	(-1.90173603431435e+00dB,-1.15246054406698e+02°)
1.33582633172890e-01	(-1.89764563742843e+00dB,-1.15258781325049e+02°)
1.33659551654642e-01	(-1.89355609756476e+00dB,-1.15271512904279e+02°)
1.33736514426977e-01	(-1.88946741535092e+00dB,-1.15284249143580e+02°)
1.33813521515399e-01	(-1.88537959141462e+00dB,-1.15296990042142e+02°)
1.33890572945426e-01	(-1.88129262638366e+00dB,-1.15309735599151e+02°)
1.33967668742591e-01	(-1.87720652088600e+00dB,-1.15322485813789e+02°)
1.34044808932440e-01	(-1.87312127554969e+00dB,-1.15335240685232e+02°)
1.34121993540534e-01	(-1.86903689100289e+00dB,-1.15348000212654e+02°)
1.34199222592452e-01	(-1.86495336787391e+00dB,-1.15360764395225e+02°)
1.34276496113784e-01	(-1.86087070679115e+00dB,-1.15373533232111e+02°)
1.34353814130135e-01	(-1.85678890838314e+00dB,-1.15386306722472e+02°)
1.34431176667128e-01	(-1.85270797327852e+00dB,-1.15399084865467e+02°)
1.34508583750397e-01	(-1.84862790210604e+00dB,-1.15411867660248e+02°)
1.34586035405592e-01	(-1.84454869549457e+00dB,-1.15424655105966e+02°)
1.34663531658379e-01	(-1.84047035407310e+00dB,-1.15437447201766e+02°)
1.34741072534438e-01	(-1.83639287847071e+00dB,-1.15450243946789e+02°)
1.34818658059462e-01	(-1.83231626931662e+00dB,-1.15463045340172e+02°)
1.34896288259163e-01	(-1.82824052724013e+00dB,-1.15475851381050e+02°)
1.34973963159262e-01	(-1.82416565287069e+00dB,-1.15488662068552e+02°)
1.35051682785501e-01	(-1.82009164683783e+00dB,-1.15501477401803e+02°)
1.35129447163632e-01	(-1.81601850977120e+00dB,-1.15514297379924e+02°)
1.35207256319425e-01	(-1.81194624230054e+00dB,-1.15527122002033e+02°)
1.35285110278662e-01	(-1.80787484505573e+00dB,-1.15539951267243e+02°)
1.35363009067143e-01	(-1.80380431866675e+00dB,-1.15552785174663e+02°)
1.35440952710679e-01	(-1.79973466376365e+00dB,-1.15565623723398e+02°)
1.35518941235101e-01	(-1.79566588097665e+00dB,-1.15578466912551e+02°)
1.35596974666249e-01	(-1.79159797093600e+00dB,-1.15591314741217e+02°)
1.35675053029983e-01	(-1.78753093427212e+00dB,-1.15604167208489e+02°)
1.35753176352175e-01	(-1.78346477161550e+00dB,-1.15617024313458e+02°)
1.35831344658713e-01	(-1.77939948359673e+00dB,-1.15629886055207e+02°)
1.35909557975498e-01	(-1.77533507084653e+00dB,-1.15642752432817e+02°)
1.35987816328449e-01	(-1.77127153399570e+00dB,-1.15655623445366e+02°)
1.36066119743498e-01	(-1.76720887367513e+00dB,-1.15668499091926e+02°)
1.36144468246592e-01	(-1.76314709051585e+00dB,-1.15681379371565e+02°)
1.36222861863694e-01	(-1.75908618514895e+00dB,-1.15694264283349e+02°)
1.36301300620780e-01	(-1.75502615820564e+00dB,-1.15707153826338e+02°)
1.36379784543843e-01	(-1.75096701031722e+00dB,-1.15720047999587e+02°)
1.36458313658890e-01	(-1.74690874211510e+00dB,-1.15732946802151e+02°)
1.36536887991942e-01	(-1.74285135423076e+00dB,-1.15745850233076e+02°)
1.36615507569038e-01	(-1.73879484729581e+00dB,-1.15758758291406e+02°)
1.36694172416229e-01	(-1.73473922194192e+00dB,-1.15771670976183e+02°)
1.36772882559582e-01	(-1.73068447880089e+00dB,-1.15784588286441e+02°)
1.36851638025179e-01	(-1.72663061850460e+00dB,-1.15797510221213e+02°)
1.36930438839118e-01	(-1.72257764168501e+00dB,-1.15810436779527e+02°)
1.37009285027510e-01	(-1.71852554897420e+00dB,-1.15823367960406e+02°)
1.37088176616482e-01	(-1.71447434100430e+00dB,-1.15836303762869e+02°)
1.37167113632178e-01	(-1.71042401840758e+00dB,-1.15849244185932e+02°)
1.37246096100753e-01	(-1.70637458181637e+00dB,-1.15862189228606e+02°)
1.37325124048381e-01	(-1.70232603186309e+00dB,-1.15875138889899e+02°)
1.37404197501249e-01	(-1.69827836918027e+00dB,-1.15888093168813e+02°)
1.37483316485558e-01	(-1.69423159440051e+00dB,-1.15901052064347e+02°)
1.37562481027528e-01	(-1.69018570815651e+00dB,-1.15914015575496e+02°)
1.37641691153390e-01	(-1.68614071108103e+00dB,-1.15926983701251e+02°)
1.37720946889392e-01	(-1.68209660380696e+00dB,-1.15939956440599e+02°)
1.37800248261797e-01	(-1.67805338696723e+00dB,-1.15952933792521e+02°)
1.37879595296883e-01	(-1.67401106119489e+00dB,-1.15965915755995e+02°)
1.37958988020943e-01	(-1.66996962712306e+00dB,-1.15978902329997e+02°)
1.38038426460285e-01	(-1.66592908538494e+00dB,-1.15991893513496e+02°)
1.38117910641234e-01	(-1.66188943661382e+00dB,-1.16004889305457e+02°)
1.38197440590126e-01	(-1.65785068144307e+00dB,-1.16017889704842e+02°)
1.38277016333317e-01	(-1.65381282050614e+00dB,-1.16030894710609e+02°)
1.38356637897175e-01	(-1.64977585443655e+00dB,-1.16043904321710e+02°)
1.38436305308084e-01	(-1.64573978386793e+00dB,-1.16056918537096e+02°)
1.38516018592443e-01	(-1.64170460943395e+00dB,-1.16069937355711e+02°)
1.38595777776667e-01	(-1.63767033176839e+00dB,-1.16082960776495e+02°)
1.38675582887186e-01	(-1.63363695150510e+00dB,-1.16095988798386e+02°)
1.38755433950444e-01	(-1.62960446927798e+00dB,-1.16109021420316e+02°)
1.38835330992901e-01	(-1.62557288572105e+00dB,-1.16122058641213e+02°)
1.38915274041034e-01	(-1.62154220146838e+00dB,-1.16135100460001e+02°)
1.38995263121332e-01	(-1.61751241715411e+00dB,-1.16148146875600e+02°)
1.39075298260302e-01	(-1.61348353341247e+00dB,-1.16161197886926e+02°)
1.39155379484464e-01	(-1.60945555087775e+00dB,-1.16174253492891e+02°)
1.39235506820355e-01	(-1.60542847018433e+00dB,-1.16187313692400e+02°)
1.39315680294527e-01	(-1.60140229196663e+00dB,-1.16200378484359e+02°)
1.39395899933547e-01	(-1.59737701685918e+00dB,-1.16213447867665e+02°)
1.39476165763996e-01	(-1.59335264549655e+00dB,-1.16226521841213e+02°)
1.39556477812473e-01	(-1.58932917851340e+00dB,-1.16239600403894e+02°)
1.39636836105591e-01	(-1.58530661654444e+00dB,-1.16252683554594e+02°)
1.39717240669977e-01	(-1.58128496022446e+00dB,-1.16265771292195e+02°)
1.39797691532275e-01	(-1.57726421018832e+00dB,-1.16278863615575e+02°)
1.39878188719144e-01	(-1.57324436707093e+00dB,-1.16291960523607e+02°)
1.39958732257259e-01	(-1.56922543150729e+00dB,-1.16305062015162e+02°)
1.40039322173308e-01	(-1.56520740413244e+00dB,-1.16318168089104e+02°)
1.40119958493997e-01	(-1.56119028558150e+00dB,-1.16331278744294e+02°)
1.40200641246047e-01	(-1.55717407648966e+00dB,-1.16344393979588e+02°)
1.40281370456193e-01	(-1.55315877749215e+00dB,-1.16357513793841e+02°)
1.40362146151185e-01	(-1.54914438922428e+00dB,-1.16370638185898e+02°)
1.40442968357791e-01	(-1.54513091232141e+00dB,-1.16383767154606e+02°)
1.40523837102793e-01	(-1.54111834741898e+00dB,-1.16396900698802e+02°)
1.40604752412988e-01	(-1.53710669515246e+00dB,-1.16410038817324e+02°)
1.40685714315189e-01	(-1.53309595615740e+00dB,-1.16423181509002e+02°)
1.40766722836223e-01	(-1.52908613106941e+00dB,-1.16436328772662e+02°)
1.40847778002935e-01	(-1.52507722052415e+00dB,-1.16449480607129e+02°)
1.40928879842184e-01	(-1.52106922515733e+00dB,-1.16462637011220e+02°)
1.41010028380844e-01	(-1.51706214560472e+00dB,-1.16475797983750e+02°)
1.41091223645806e-01	(-1.51305598250216e+00dB,-1.16488963523529e+02°)
1.41172465663975e-01	(-1.50905073648553e+00dB,-1.16502133629362e+02°)
1.41253754462272e-01	(-1.50504640819076e+00dB,-1.16515308300051e+02°)
1.41335090067634e-01	(-1.50104299825384e+00dB,-1.16528487534392e+02°)
1.41416472507012e-01	(-1.49704050731082e+00dB,-1.16541671331180e+02°)
1.41497901807375e-01	(-1.49303893599779e+00dB,-1.16554859689202e+02°)
1.41579377995705e-01	(-1.48903828495089e+00dB,-1.16568052607243e+02°)
1.41660901099001e-01	(-1.48503855480631e+00dB,-1.16581250084083e+02°)
1.41742471144277e-01	(-1.48103974620030e+00dB,-1.16594452118497e+02°)
1.41824088158564e-01	(-1.47704185976915e+00dB,-1.16607658709258e+02°)
1.41905752168906e-01	(-1.47304489614918e+00dB,-1.16620869855132e+02°)
1.41987463202364e-01	(-1.46904885597680e+00dB,-1.16634085554882e+02°)
1.42069221286015e-01	(-1.46505373988842e+00dB,-1.16647305807266e+02°)
1.42151026446950e-01	(-1.46105954852053e+00dB,-1.16660530611040e+02°)
1.42232878712278e-01	(-1.45706628250964e+00dB,-1.16673759964953e+02°)
1.42314778109122e-01	(-1.45307394249232e+00dB,-1.16686993867751e+02°)
1.42396724664621e-01	(-1.44908252910517e+00dB,-1.16700232318174e+02°)
1.42478718405928e-01	(-1.44509204298484e+00dB,-1.16713475314961e+02°)
1.42560759360215e-01	(-1.44110248476801e+00dB,-1.16726722856844e+02°)
1.42642847554667e-01	(-1.43711385509143e+00dB,-1.16739974942551e+02°)
1.42724983016486e-01	(-1.43312615459186e+00dB,-1.16753231570806e+02°)
1.42807165772888e-01	(-1.42913938390610e+00dB,-1.16766492740330e+02°)
1.42889395851107e-01	(-1.42515354367100e+00dB,-1.16779758449837e+02°)
1.42971673278390e-01	(-1.42116863452345e+00dB,-1.16793028698039e+02°)
1.43053998082003e-01	(-1.41718465710036e+00dB,-1.16806303483642e+02°)
1.43136370289225e-01	(-1.41320161203869e+00dB,-1.16819582805349e+02°)
1.43218789927351e-01	(-1.40921949997543e+00dB,-1.16832866661859e+02°)
1.43301257023693e-01	(-1.40523832154760e+00dB,-1.16846155051864e+02°)
1.43383771605577e-01	(-1.40125807739227e+00dB,-1.16859447974054e+02°)
1.43466333700348e-01	(-1.39727876814651e+00dB,-1.16872745427115e+02°)
1.43548943335362e-01	(-1.39330039444745e+00dB,-1.16886047409727e+02°)
1.43631600537995e-01	(-1.38932295693225e+00dB,-1.16899353920567e+02°)
1.43714305335635e-01	(-1.38534645623809e+00dB,-1.16912664958306e+02°)
1.43797057755690e-01	(-1.38137089300217e+00dB,-1.16925980521613e+02°)
1.43879857825581e-01	(-1.37739626786174e+00dB,-1.16939300609149e+02°)
1.43962705572744e-01	(-1.37342258145407e+00dB,-1.16952625219576e+02°)
